ticker,property,datetime,value
GOOG,intraday_price,2025-05-06T12:00:00,208.82
GOOG,intraday_price,2025-05-06T13:00:00,216.73
GOOG,intraday_price,2025-05-06T14:00:00,217.74
GOOG,intraday_price,2025-05-06T15:00:00,212.35
GOOG,intraday_price,2025-05-06T16:00:00,218.25
GOOG,intraday_price,2025-05-06T17:00:00,211.16
GOOG,open,2025-05-07,187.92
GOOG,high,2025-05-07,189.24
GOOG,low,2025-05-07,180.93
GOOG,close,2025-05-07,182.96
GOOG,official_close,2025-05-07,182.43
GOOG,intraday_price,2025-05-07T10:00:00,181.04
GOOG,intraday_price,2025-05-07T11:00:00,184.34
GOOG,intraday_price,2025-05-07T12:00:00,184.26
GOOG,intraday_price,2025-05-07T13:00:00,182.83
GOOG,intraday_price,2025-05-07T14:00:00,181.2
GOOG,intraday_price,2025-05-07T15:00:00,187.74
GOOG,intraday_price,2025-05-07T16:00:00,183.41
GOOG,intraday_price,2025-05-07T17:00:00,185.64
GOOG,open,2025-05-08,252.38
GOOG,high,2025-05-08,256.34
GOOG,low,2025-05-08,250.77
GOOG,close,2025-05-08,254.1
GOOG,official_close,2025-05-08,254.45
GOOG,intraday_price,2025-05-08T10:00:00,253.92
GOOG,intraday_price,2025-05-08T11:00:00,253.37
GOOG,intraday_price,2025-05-08T12:00:00,253.75
GOOG,intraday_price,2025-05-08T13:00:00,252.03
GOOG,intraday_price,2025-05-08T14:00:00,252.68
GOOG,intraday_price,2025-05-08T15:00:00,254.41
GOOG,intraday_price,2025-05-08T16:00:00,252.2
GOOG,intraday_price,2025-05-08T17:00:00,252.12
GOOG,open,2025-05-09,224.52
GOOG,high,2025-05-09,232.02
GOOG,low,2025-05-09,217.78
GOOG,close,2025-05-09,222.75
GOOG,official_close,2025-05-09,222.11
GOOG,intraday_price,2025-05-09T10:00:00,230.92
GOOG,intraday_price,2025-05-09T11:00:00,221.05
GOOG,intraday_price,2025-05-09T12:00:00,226.64
GOOG,intraday_price,2025-05-09T13:00:00,220.89
GOOG,intraday_price,2025-05-09T14:00:00,225.37
GOOG,intraday_price,2025-05-09T15:00:00,224.95
GOOG,intraday_price,2025-05-09T16:00:00,225.17
GOOG,intraday_price,2025-05-09T17:00:00,221.9
GOOG,open,2025-05-10,294.89
GOOG,high,2025-05-10,302.06
GOOG,low,2025-05-10,288.03
GOOG,close,2025-05-10,298.74
GOOG,official_close,2025-05-10,299.71
GOOG,intraday_price,2025-05-10T10:00:00,289.28
GOOG,intraday_price,2025-05-10T11:00:00,291.77
GOOG,intraday_price,2025-05-10T12:00:00,297.37
GOOG,intraday_price,2025-05-10T13:00:00,296.48
GOOG,intraday_price,2025-05-10T14:00:00,301.15
GOOG,intraday_price,2025-05-10T15:00:00,294.43
GOOG,intraday_price,2025-05-10T16:00:00,290.34
GOOG,intraday_price,2025-05-10T17:00:00,294.33
GOOG,open,2025-05-11,183.08
GOOG,high,2025-05-11,191.84
GOOG,low,2025-05-11,179.79
GOOG,close,2025-05-11,181.6
GOOG,official_close,2025-05-11,180.86
GOOG,intraday_price,2025-05-11T10:00:00,184.15
GOOG,intraday_price,2025-05-11T11:00:00,190.1
GOOG,intraday_price,2025-05-11T12:00:00,184.0
GOOG,intraday_price,2025-05-11T13:00:00,187.29
GOOG,intraday_price,2025-05-11T14:00:00,181.65
GOOG,intraday_price,2025-05-11T15:00:00,185.69
GOOG,intraday_price,2025-05-11T16:00:00,190.09
GOOG,intraday_price,2025-05-11T17:00:00,186.17
GOOG,open,2025-05-12,196.58
GOOG,high,2025-05-12,198.42
GOOG,low,2025-05-12,193.04
GOOG,close,2025-05-12,194.24
GOOG,official_close,2025-05-12,195.1
GOOG,intraday_price,2025-05-12T10:00:00,194.35
GOOG,intraday_price,2025-05-12T11:00:00,196.6
GOOG,intraday_price,2025-05-12T12:00:00,194.84
GOOG,intraday_price,2025-05-12T13:00:00,197.81
GOOG,intraday_price,2025-05-12T14:00:00,196.01
GOOG,intraday_price,2025-05-12T15:00:00,194.68
GOOG,intraday_price,2025-05-12T16:00:00,193.26
GOOG,intraday_price,2025-05-12T17:00:00,193.75
GOOG,open,2025-05-13,121.47
GOOG,high,2025-05-13,122.88
GOOG,low,2025-05-13,114.34
GOOG,close,2025-05-13,119.7
GOOG,official_close,2025-05-13,120.14
GOOG,intraday_price,2025-05-13T10:00:00,121.65
GOOG,intraday_price,2025-05-13T11:00:00,119.08
GOOG,intraday_price,2025-05-13T12:00:00,121.46
GOOG,intraday_price,2025-05-13T13:00:00,119.96
GOOG,intraday_price,2025-05-13T14:00:00,115.64
GOOG,intraday_price,2025-05-13T15:00:00,119.56
GOOG,intraday_price,2025-05-13T16:00:00,114.95
GOOG,intraday_price,2025-05-13T17:00:00,117.46
GOOG,open,2025-05-14,243.77
GOOG,high,2025-05-14,247.36
GOOG,low,2025-05-14,234.53
GOOG,close,2025-05-14,240.31
GOOG,official_close,2025-05-14,239.42
GOOG,intraday_price,2025-05-14T10:00:00,245.97
GOOG,intraday_price,2025-05-14T11:00:00,235.82
GOOG,intraday_price,2025-05-14T12:00:00,245.78
GOOG,intraday_price,2025-05-14T13:00:00,241.65
GOOG,intraday_price,2025-05-14T14:00:00,237.75
GOOG,intraday_price,2025-05-14T15:00:00,239.75
GOOG,intraday_price,2025-05-14T16:00:00,235.74
GOOG,intraday_price,2025-05-14T17:00:00,237.08
GOOG,open,2025-05-15,152.95
GOOG,high,2025-05-15,159.99
GOOG,low,2025-05-15,147.19
GOOG,close,2025-05-15,149.05
GOOG,official_close,2025-05-15,148.13
GOOG,intraday_price,2025-05-15T10:00:00,149.5
GOOG,intraday_price,2025-05-15T11:00:00,159.79
GOOG,intraday_price,2025-05-15T12:00:00,152.28
GOOG,intraday_price,2025-05-15T13:00:00,149.65
GOOG,intraday_price,2025-05-15T14:00:00,158.26
GOOG,intraday_price,2025-05-15T15:00:00,154.14
GOOG,intraday_price,2025-05-15T16:00:00,155.44
GOOG,intraday_price,2025-05-15T17:00:00,147.96
GOOG,open,2025-05-16,222.22
GOOG,high,2025-05-16,230.18
GOOG,low,2025-05-16,212.99
GOOG,close,2025-05-16,221.97
GOOG,official_close,2025-05-16,221.51
GOOG,intraday_price,2025-05-16T10:00:00,227.7
GOOG,intraday_price,2025-05-16T11:00:00,225.83
GOOG,intraday_price,2025-05-16T12:00:00,223.99
GOOG,intraday_price,2025-05-16T13:00:00,218.2
GOOG,intraday_price,2025-05-16T14:00:00,218.06
GOOG,intraday_price,2025-05-16T15:00:00,221.51
GOOG,intraday_price,2025-05-16T16:00:00,229.17
GOOG,intraday_price,2025-05-16T17:00:00,213.49
GOOG,open,2025-05-17,161.75
GOOG,high,2025-05-17,169.43
GOOG,low,2025-05-17,155.64
GOOG,close,2025-05-17,162.5
GOOG,official_close,2025-05-17,163.5
GOOG,intraday_price,2025-05-17T10:00:00,160.31
GOOG,intraday_price,2025-05-17T11:00:00,159.89
GOOG,intraday_price,2025-05-17T12:00:00,158.52
GOOG,intraday_price,2025-05-17T13:00:00,163.16
GOOG,intraday_price,2025-05-17T14:00:00,165.38
GOOG,intraday_price,2025-05-17T15:00:00,168.02
GOOG,intraday_price,2025-05-17T16:00:00,160.79
GOOG,intraday_price,2025-05-17T17:00:00,159.0
GOOG,open,2025-05-18,270.67
GOOG,high,2025-05-18,280.44
GOOG,low,2025-05-18,261.51
GOOG,close,2025-05-18,262.45
GOOG,official_close,2025-05-18,262.3
GOOG,intraday_price,2025-05-18T10:00:00,270.87
GOOG,intraday_price,2025-05-18T11:00:00,267.66
GOOG,intraday_price,2025-05-18T12:00:00,274.01
GOOG,intraday_price,2025-05-18T13:00:00,269.71
GOOG,intraday_price,2025-05-18T14:00:00,266.46
GOOG,intraday_price,2025-05-18T15:00:00,278.92
GOOG,intraday_price,2025-05-18T16:00:00,266.86
GOOG,intraday_price,2025-05-18T17:00:00,269.39
GOOG,open,2025-05-19,184.82
GOOG,high,2025-05-19,194.37
GOOG,low,2025-05-19,180.02
GOOG,close,2025-05-19,184.31
GOOG,official_close,2025-05-19,183.43
GOOG,intraday_price,2025-05-19T10:00:00,191.88
GOOG,intraday_price,2025-05-19T11:00:00,190.42
GOOG,intraday_price,2025-05-19T12:00:00,193.11
GOOG,intraday_price,2025-05-19T13:00:00,192.24
GOOG,intraday_price,2025-05-19T14:00:00,181.77
GOOG,intraday_price,2025-05-19T15:00:00,190.42
GOOG,intraday_price,2025-05-19T16:00:00,181.87
GOOG,intraday_price,2025-05-19T17:00:00,181.63
GOOG,open,2025-05-20,168.5
GOOG,high,2025-05-20,177.13
GOOG,low,2025-05-20,158.93
GOOG,close,2025-05-20,164.37
GOOG,official_close,2025-05-20,164.2
GOOG,intraday_price,2025-05-20T10:00:00,159.95
GOOG,intraday_price,2025-05-20T11:00:00,172.57
GOOG,intraday_price,2025-05-20T12:00:00,172.69
GOOG,intraday_price,2025-05-20T13:00:00,161.52
GOOG,intraday_price,2025-05-20T14:00:00,163.32
GOOG,intraday_price,2025-05-20T15:00:00,170.0
GOOG,intraday_price,2025-05-20T16:00:00,165.12
GOOG,intraday_price,2025-05-20T17:00:00,165.55
GOOG,open,2025-05-21,210.91
GOOG,high,2025-05-21,216.08
GOOG,low,2025-05-21,202.78
GOOG,close,2025-05-21,209.35
GOOG,official_close,2025-05-21,209.63
GOOG,intraday_price,2025-05-21T10:00:00,209.45
GOOG,intraday_price,2025-05-21T11:00:00,204.86
GOOG,intraday_price,2025-05-21T12:00:00,213.24
GOOG,intraday_price,2025-05-21T13:00:00,212.94
GOOG,intraday_price,2025-05-21T14:00:00,205.8
GOOG,intraday_price,2025-05-21T15:00:00,204.37
GOOG,intraday_price,2025-05-21T16:00:00,205.31
GOOG,intraday_price,2025-05-21T17:00:00,214.11
GOOG,open,2025-05-22,260.02
GOOG,high,2025-05-22,268.37
GOOG,low,2025-05-22,251.29
GOOG,close,2025-05-22,257.09
GOOG,official_close,2025-05-22,257.19
GOOG,intraday_price,2025-05-22T10:00:00,263.36
GOOG,intraday_price,2025-05-22T11:00:00,265.35
GOOG,intraday_price,2025-05-22T12:00:00,265.1
GOOG,intraday_price,2025-05-22T13:00:00,260.02
GOOG,intraday_price,2025-05-22T14:00:00,267.26
GOOG,intraday_price,2025-05-22T15:00:00,266.33
GOOG,intraday_price,2025-05-22T16:00:00,254.89
GOOG,intraday_price,2025-05-22T17:00:00,256.96
GOOG,open,2025-05-23,141.91
GOOG,high,2025-05-23,144.12
GOOG,low,2025-05-23,134.24
GOOG,close,2025-05-23,140.59
GOOG,official_close,2025-05-23,141.03
GOOG,intraday_price,2025-05-23T10:00:00,139.71
GOOG,intraday_price,2025-05-23T11:00:00,136.62
GOOG,intraday_price,2025-05-23T12:00:00,140.05
GOOG,intraday_price,2025-05-23T13:00:00,136.81
GOOG,intraday_price,2025-05-23T14:00:00,140.61
GOOG,intraday_price,2025-05-23T15:00:00,137.29
GOOG,intraday_price,2025-05-23T16:00:00,143.56
GOOG,intraday_price,2025-05-23T17:00:00,140.43
GOOG,open,2025-05-24,177.3
GOOG,high,2025-05-24,183.27
GOOG,low,2025-05-24,174.89
GOOG,close,2025-05-24,180.96
GOOG,official_close,2025-05-24,180.51
GOOG,intraday_price,2025-05-24T10:00:00,182.12
GOOG,intraday_price,2025-05-24T11:00:00,177.66
GOOG,intraday_price,2025-05-24T12:00:00,178.35
GOOG,intraday_price,2025-05-24T13:00:00,180.82
GOOG,intraday_price,2025-05-24T14:00:00,174.9
GOOG,intraday_price,2025-05-24T15:00:00,175.57
GOOG,intraday_price,2025-05-24T16:00:00,176.92
GOOG,intraday_price,2025-05-24T17:00:00,175.3
GOOG,open,2025-05-25,112.67
GOOG,high,2025-05-25,122.0
GOOG,low,2025-05-25,108.77
GOOG,close,2025-05-25,117.71
GOOG,official_close,2025-05-25,117.21
GOOG,intraday_price,2025-05-25T10:00:00,113.01
GOOG,intraday_price,2025-05-25T11:00:00,111.88
GOOG,intraday_price,2025-05-25T12:00:00,121.86
GOOG,intraday_price,2025-05-25T13:00:00,109.26
GOOG,intraday_price,2025-05-25T14:00:00,119.17
GOOG,intraday_price,2025-05-25T15:00:00,113.91
GOOG,intraday_price,2025-05-25T16:00:00,117.48
GOOG,intraday_price,2025-05-25T17:00:00,115.77
GOOG,open,2025-05-26,134.99
GOOG,high,2025-05-26,142.37
GOOG,low,2025-05-26,133.88
GOOG,close,2025-05-26,134.0
GOOG,official_close,2025-05-26,134.2
GOOG,intraday_price,2025-05-26T10:00:00,138.48
GOOG,intraday_price,2025-05-26T11:00:00,139.8
GOOG,intraday_price,2025-05-26T12:00:00,140.33
GOOG,intraday_price,2025-05-26T13:00:00,138.31
GOOG,intraday_price,2025-05-26T14:00:00,139.03
GOOG,intraday_price,2025-05-26T15:00:00,136.91
GOOG,intraday_price,2025-05-26T16:00:00,139.33
GOOG,intraday_price,2025-05-26T17:00:00,135.41
GOOG,open,2025-05-27,150.29
GOOG,high,2025-05-27,153.4
GOOG,low,2025-05-27,146.26
GOOG,close,2025-05-27,147.72
GOOG,official_close,2025-05-27,147.54
GOOG,intraday_price,2025-05-27T10:00:00,150.86
GOOG,intraday_price,2025-05-27T11:00:00,150.74
GOOG,intraday_price,2025-05-27T12:00:00,153.21
GOOG,intraday_price,2025-05-27T13:00:00,150.68
GOOG,intraday_price,2025-05-27T14:00:00,150.22
GOOG,intraday_price,2025-05-27T15:00:00,147.37
GOOG,intraday_price,2025-05-27T16:00:00,147.49
GOOG,intraday_price,2025-05-27T17:00:00,152.1
GOOG,open,2025-05-28,153.08
GOOG,high,2025-05-28,158.23
GOOG,low,2025-05-28,143.32
GOOG,close,2025-05-28,149.04
GOOG,official_close,2025-05-28,148.16
GOOG,intraday_price,2025-05-28T10:00:00,152.32
GOOG,intraday_price,2025-05-28T11:00:00,149.92
GOOG,intraday_price,2025-05-28T12:00:00,148.47
GOOG,intraday_price,2025-05-28T13:00:00,143.66
GOOG,intraday_price,2025-05-28T14:00:00,151.66
GOOG,intraday_price,2025-05-28T15:00:00,152.3
GOOG,intraday_price,2025-05-28T16:00:00,153.39
GOOG,intraday_price,2025-05-28T17:00:00,157.08
GOOG,open,2025-05-29,252.2
GOOG,high,2025-05-29,255.35
GOOG,low,2025-05-29,251.07
GOOG,close,2025-05-29,254.24
GOOG,official_close,2025-05-29,253.44
GOOG,intraday_price,2025-05-29T10:00:00,254.9
GOOG,intraday_price,2025-05-29T11:00:00,254.19
GOOG,intraday_price,2025-05-29T12:00:00,252.34
GOOG,intraday_price,2025-05-29T13:00:00,251.49
GOOG,intraday_price,2025-05-29T14:00:00,255.25
GOOG,intraday_price,2025-05-29T15:00:00,251.24
GOOG,intraday_price,2025-05-29T16:00:00,255.02
GOOG,intraday_price,2025-05-29T17:00:00,253.19
GOOG,open,2025-05-30,125.61
GOOG,high,2025-05-30,131.64
GOOG,low,2025-05-30,119.69
GOOG,close,2025-05-30,130.14
GOOG,official_close,2025-05-30,130.68
GOOG,intraday_price,2025-05-30T10:00:00,130.01
GOOG,intraday_price,2025-05-30T11:00:00,126.72
GOOG,intraday_price,2025-05-30T12:00:00,126.83
GOOG,intraday_price,2025-05-30T13:00:00,122.31
GOOG,intraday_price,2025-05-30T14:00:00,123.36
GOOG,intraday_price,2025-05-30T15:00:00,120.95
GOOG,intraday_price,2025-05-30T16:00:00,124.85
GOOG,intraday_price,2025-05-30T17:00:00,125.6
GOOG,open,2025-05-31,296.2
GOOG,high,2025-05-31,303.04
GOOG,low,2025-05-31,287.55
GOOG,close,2025-05-31,295.91
GOOG,official_close,2025-05-31,295.52
GOOG,intraday_price,2025-05-31T10:00:00,295.56
GOOG,intraday_price,2025-05-31T11:00:00,297.42
GOOG,intraday_price,2025-05-31T12:00:00,297.48
GOOG,intraday_price,2025-05-31T13:00:00,297.09
GOOG,intraday_price,2025-05-31T14:00:00,296.5
GOOG,intraday_price,2025-05-31T15:00:00,299.34
GOOG,intraday_price,2025-05-31T16:00:00,300.53
GOOG,intraday_price,2025-05-31T17:00:00,300.13
GOOG,open,2025-06-01,259.58
GOOG,high,2025-06-01,261.57
GOOG,low,2025-06-01,251.6
GOOG,close,2025-06-01,257.89
GOOG,official_close,2025-06-01,257.3
GOOG,intraday_price,2025-06-01T10:00:00,252.33
GOOG,intraday_price,2025-06-01T11:00:00,259.58
GOOG,intraday_price,2025-06-01T12:00:00,254.01
GOOG,intraday_price,2025-06-01T13:00:00,259.02
GOOG,intraday_price,2025-06-01T14:00:00,260.99
GOOG,intraday_price,2025-06-01T15:00:00,261.19
GOOG,intraday_price,2025-06-01T16:00:00,255.88
GOOG,intraday_price,2025-06-01T17:00:00,255.02
GOOG,open,2025-06-02,136.06
GOOG,high,2025-06-02,143.21
GOOG,low,2025-06-02,126.81
GOOG,close,2025-06-02,140.37
GOOG,official_close,2025-06-02,140.71
GOOG,intraday_price,2025-06-02T10:00:00,128.21
GOOG,intraday_price,2025-06-02T11:00:00,137.07
GOOG,intraday_price,2025-06-02T12:00:00,131.4
GOOG,intraday_price,2025-06-02T13:00:00,136.21
GOOG,intraday_price,2025-06-02T14:00:00,135.87
GOOG,intraday_price,2025-06-02T15:00:00,131.22
GOOG,intraday_price,2025-06-02T16:00:00,128.61
GOOG,intraday_price,2025-06-02T17:00:00,138.33
GOOG,open,2025-06-03,257.87
GOOG,high,2025-06-03,265.03
GOOG,low,2025-06-03,255.67
GOOG,close,2025-06-03,258.39
GOOG,official_close,2025-06-03,257.52
GOOG,intraday_price,2025-06-03T10:00:00,257.72
GOOG,intraday_price,2025-06-03T11:00:00,262.12
GOOG,intraday_price,2025-06-03T12:00:00,263.52
GOOG,intraday_price,2025-06-03T13:00:00,259.46
GOOG,intraday_price,2025-06-03T14:00:00,264.13
GOOG,intraday_price,2025-06-03T15:00:00,264.87
GOOG,intraday_price,2025-06-03T16:00:00,256.96
GOOG,intraday_price,2025-06-03T17:00:00,264.84
GOOG,open,2025-06-04,179.46
GOOG,high,2025-06-04,189.16
GOOG,low,2025-06-04,171.44
GOOG,close,2025-06-04,183.48
GOOG,official_close,2025-06-04,183.04
GOOG,intraday_price,2025-06-04T10:00:00,172.86
GOOG,intraday_price,2025-06-04T11:00:00,182.03
GOOG,intraday_price,2025-06-04T12:00:00,174.23
GOOG,intraday_price,2025-06-04T13:00:00,179.49
GOOG,intraday_price,2025-06-04T14:00:00,174.96
GOOG,intraday_price,2025-06-04T15:00:00,172.67
GOOG,intraday_price,2025-06-04T16:00:00,183.24
GOOG,intraday_price,2025-06-04T17:00:00,183.42
GOOG,open,2025-06-05,129.74
GOOG,high,2025-06-05,137.81
GOOG,low,2025-06-05,128.28
GOOG,close,2025-06-05,136.42
GOOG,official_close,2025-06-05,136.23
GOOG,intraday_price,2025-06-05T10:00:00,133.27
GOOG,intraday_price,2025-06-05T11:00:00,129.3
GOOG,intraday_price,2025-06-05T12:00:00,133.11
GOOG,intraday_price,2025-06-05T13:00:00,134.09
GOOG,intraday_price,2025-06-05T14:00:00,136.74
GOOG,intraday_price,2025-06-05T15:00:00,129.12
GOOG,intraday_price,2025-06-05T16:00:00,130.3
GOOG,intraday_price,2025-06-05T17:00:00,132.68
GOOG,open,2025-06-06,140.4
GOOG,high,2025-06-06,149.02
GOOG,low,2025-06-06,135.59
GOOG,close,2025-06-06,135.8
GOOG,official_close,2025-06-06,135.39
GOOG,intraday_price,2025-06-06T10:00:00,135.67
GOOG,intraday_price,2025-06-06T11:00:00,146.14
GOOG,intraday_price,2025-06-06T12:00:00,135.6
GOOG,intraday_price,2025-06-06T13:00:00,141.87
GOOG,intraday_price,2025-06-06T14:00:00,138.85
GOOG,intraday_price,2025-06-06T15:00:00,141.18
GOOG,intraday_price,2025-06-06T16:00:00,143.57
GOOG,intraday_price,2025-06-06T17:00:00,142.15
MSFT,open,2025-04-08,255.23
MSFT,high,2025-04-08,256.73
MSFT,low,2025-04-08,247.76
MSFT,close,2025-04-08,247.83
MSFT,official_close,2025-04-08,247.85
MSFT,intraday_price,2025-04-08T10:00:00,252.51
MSFT,intraday_price,2025-04-08T11:00:00,252.26
MSFT,intraday_price,2025-04-08T12:00:00,252.77
MSFT,intraday_price,2025-04-08T13:00:00,255.59
MSFT,intraday_price,2025-04-08T14:00:00,250.67
MSFT,intraday_price,2025-04-08T15:00:00,250.52
MSFT,intraday_price,2025-04-08T16:00:00,253.48
MSFT,intraday_price,2025-04-08T17:00:00,253.95
MSFT,open,2025-04-09,184.68
MSFT,high,2025-04-09,194.56
MSFT,low,2025-04-09,179.9
MSFT,close,2025-04-09,190.87
MSFT,official_close,2025-04-09,190.02
MSFT,intraday_price,2025-04-09T10:00:00,194.31
MSFT,intraday_price,2025-04-09T11:00:00,182.18
MSFT,intraday_price,2025-04-09T12:00:00,188.87
MSFT,intraday_price,2025-04-09T13:00:00,193.39
MSFT,intraday_price,2025-04-09T14:00:00,190.69
MSFT,intraday_price,2025-04-09T15:00:00,180.62
MSFT,intraday_price,2025-04-09T16:00:00,180.46
MSFT,intraday_price,2025-04-09T17:00:00,182.24
MSFT,open,2025-04-10,121.26
MSFT,high,2025-04-10,128.23
MSFT,low,2025-04-10,114.46
MSFT,close,2025-04-10,125.63
MSFT,official_close,2025-04-10,126.16
MSFT,intraday_price,2025-04-10T10:00:00,124.88
MSFT,intraday_price,2025-04-10T11:00:00,127.62
MSFT,intraday_price,2025-04-10T12:00:00,119.92
MSFT,intraday_price,2025-04-10T13:00:00,120.67
MSFT,intraday_price,2025-04-10T14:00:00,117.92
MSFT,intraday_price,2025-04-10T15:00:00,116.07
MSFT,intraday_price,2025-04-10T16:00:00,120.32
MSFT,intraday_price,2025-04-10T17:00:00,120.43
MSFT,open,2025-04-11,112.99
MSFT,high,2025-04-11,122.09
MSFT,low,2025-04-11,108.95
MSFT,close,2025-04-11,117.14
MSFT,official_close,2025-04-11,117.5
MSFT,intraday_price,2025-04-11T10:00:00,119.66
MSFT,intraday_price,2025-04-11T11:00:00,117.74
MSFT,intraday_price,2025-04-11T12:00:00,112.18
MSFT,intraday_price,2025-04-11T13:00:00,116.71
MSFT,intraday_price,2025-04-11T14:00:00,112.1
MSFT,intraday_price,2025-04-11T15:00:00,110.1
MSFT,intraday_price,2025-04-11T16:00:00,113.47
MSFT,intraday_price,2025-04-11T17:00:00,111.2
MSFT,open,2025-04-12,106.88
MSFT,high,2025-04-12,110.32
MSFT,low,2025-04-12,98.64
MSFT,close,2025-04-12,99.39
MSFT,official_close,2025-04-12,99.9
MSFT,intraday_price,2025-04-12T10:00:00,107.95
MSFT,intraday_price,2025-04-12T11:00:00,109.36
MSFT,intraday_price,2025-04-12T12:00:00,99.22
MSFT,intraday_price,2025-04-12T13:00:00,102.77
MSFT,intraday_price,2025-04-12T14:00:00,101.01
MSFT,intraday_price,2025-04-12T15:00:00,103.69
MSFT,intraday_price,2025-04-12T16:00:00,104.76
MSFT,intraday_price,2025-04-12T17:00:00,106.44
MSFT,open,2025-04-13,253.7
MSFT,high,2025-04-13,256.4
MSFT,low,2025-04-13,250.4
MSFT,close,2025-04-13,252.13
MSFT,official_close,2025-04-13,252.81
MSFT,intraday_price,2025-04-13T10:00:00,252.21
MSFT,intraday_price,2025-04-13T11:00:00,251.97
MSFT,intraday_price,2025-04-13T12:00:00,250.46
MSFT,intraday_price,2025-04-13T13:00:00,253.56
MSFT,intraday_price,2025-04-13T14:00:00,250.9
MSFT,intraday_price,2025-04-13T15:00:00,251.18
MSFT,intraday_price,2025-04-13T16:00:00,251.53
MSFT,intraday_price,2025-04-13T17:00:00,252.89
MSFT,open,2025-04-14,257.46
MSFT,high,2025-04-14,260.99
MSFT,low,2025-04-14,248.44
MSFT,close,2025-04-14,260.15
MSFT,official_close,2025-04-14,260.77
MSFT,intraday_price,2025-04-14T10:00:00,251.5
MSFT,intraday_price,2025-04-14T11:00:00,254.13
MSFT,intraday_price,2025-04-14T12:00:00,251.38
MSFT,intraday_price,2025-04-14T13:00:00,249.03
MSFT,intraday_price,2025-04-14T14:00:00,255.68
MSFT,intraday_price,2025-04-14T15:00:00,252.0
MSFT,intraday_price,2025-04-14T16:00:00,260.68
MSFT,intraday_price,2025-04-14T17:00:00,259.87
MSFT,open,2025-04-15,102.67
MSFT,high,2025-04-15,111.04
MSFT,low,2025-04-15,99.11
MSFT,close,2025-04-15,106.81
MSFT,official_close,2025-04-15,106.86
MSFT,intraday_price,2025-04-15T10:00:00,104.23
MSFT,intraday_price,2025-04-15T11:00:00,109.89
MSFT,intraday_price,2025-04-15T12:00:00,110.52
MSFT,intraday_price,2025-04-15T13:00:00,108.8
MSFT,intraday_price,2025-04-15T14:00:00,100.71
MSFT,intraday_price,2025-04-15T15:00:00,104.7
MSFT,intraday_price,2025-04-15T16:00:00,110.53
MSFT,intraday_price,2025-04-15T17:00:00,100.24
MSFT,open,2025-04-16,261.95
MSFT,high,2025-04-16,269.95
MSFT,low,2025-04-16,251.99
MSFT,close,2025-04-16,256.94
MSFT,official_close,2025-04-16,256.8
MSFT,intraday_price,2025-04-16T10:00:00,264.94
MSFT,intraday_price,2025-04-16T11:00:00,259.05
MSFT,intraday_price,2025-04-16T12:00:00,267.06
MSFT,intraday_price,2025-04-16T13:00:00,253.33
MSFT,intraday_price,2025-04-16T14:00:00,266.11
MSFT,intraday_price,2025-04-16T15:00:00,253.44
MSFT,intraday_price,2025-04-16T16:00:00,254.57
MSFT,intraday_price,2025-04-16T17:00:00,263.58
MSFT,open,2025-04-17,234.58
MSFT,high,2025-04-17,238.86
MSFT,low,2025-04-17,226.17
MSFT,close,2025-04-17,234.23
MSFT,official_close,2025-04-17,234.68
MSFT,intraday_price,2025-04-17T10:00:00,232.93
MSFT,intraday_price,2025-04-17T11:00:00,229.0
MSFT,intraday_price,2025-04-17T12:00:00,230.24
MSFT,intraday_price,2025-04-17T13:00:00,230.71
MSFT,intraday_price,2025-04-17T14:00:00,228.42
MSFT,intraday_price,2025-04-17T15:00:00,236.15
MSFT,intraday_price,2025-04-17T16:00:00,226.86
MSFT,intraday_price,2025-04-17T17:00:00,236.68
MSFT,open,2025-04-18,188.3
MSFT,high,2025-04-18,191.96
MSFT,low,2025-04-18,179.29
MSFT,close,2025-04-18,180.3
MSFT,official_close,2025-04-18,180.23
MSFT,intraday_price,2025-04-18T10:00:00,181.1
MSFT,intraday_price,2025-04-18T11:00:00,191.76
MSFT,intraday_price,2025-04-18T12:00:00,182.25
MSFT,intraday_price,2025-04-18T13:00:00,190.99
MSFT,intraday_price,2025-04-18T14:00:00,191.0
MSFT,intraday_price,2025-04-18T15:00:00,188.84
MSFT,intraday_price,2025-04-18T16:00:00,181.89
MSFT,intraday_price,2025-04-18T17:00:00,188.37
MSFT,open,2025-04-19,228.04
MSFT,high,2025-04-19,237.8
MSFT,low,2025-04-19,219.3
MSFT,close,2025-04-19,220.82
MSFT,official_close,2025-04-19,220.89
MSFT,intraday_price,2025-04-19T10:00:00,227.36
MSFT,intraday_price,2025-04-19T11:00:00,221.86
MSFT,intraday_price,2025-04-19T12:00:00,225.51
MSFT,intraday_price,2025-04-19T13:00:00,230.24
MSFT,intraday_price,2025-04-19T14:00:00,232.99
MSFT,intraday_price,2025-04-19T15:00:00,237.27
MSFT,intraday_price,2025-04-19T16:00:00,231.72
MSFT,intraday_price,2025-04-19T17:00:00,225.58
MSFT,open,2025-04-20,106.29
MSFT,high,2025-04-20,109.46
MSFT,low,2025-04-20,98.55
MSFT,close,2025-04-20,101.01
MSFT,official_close,2025-04-20,100.25
MSFT,intraday_price,2025-04-20T10:00:00,106.36
MSFT,intraday_price,2025-04-20T11:00:00,99.73
MSFT,intraday_price,2025-04-20T12:00:00,103.62
MSFT,intraday_price,2025-04-20T13:00:00,103.36
MSFT,intraday_price,2025-04-20T14:00:00,104.88
